,token,surprisal,entropy,KL,PE,predictions
50,waren,2.846147298812866,5.420539855957031,3.6564431190490723,0.5250671288183639,er
51,spierwit,10.284540891647339,2.1949546337127686,5.317045211791992,4.685536882487191,en
52,en,1.3705568313598633,3.591510057449341,3.4888226985931396,0.3816101888722597,hadden
53,hadden,3.278653383255005,6.681902885437012,1.5787265300750732,0.4906765990868743,een
54,lange,4.274279594421387,5.010279655456543,4.378195285797119,0.8531019999585051,","
55,buigzame,11.66397774219513,1.6230931282043457,11.4153470993042,7.1862652484390575,pootjes
56,halzen,10.986865997314453,3.4820332527160645,5.463630676269531,3.1553018595512983,.
57,.,1.5963072776794434,4.190155982971191,8.07068157196045,0.38096607481125805,Ċ
58,</s>,0.00020380904607009143,0.0023041495587676764,11.40817642211914,0.08845304563437029,De
59,<s>,,,,,de
60,Het,5.731747150421143,8.035171508789062,3.9727373123168945,0.7133322722671969,was
61,waren,4.974856853485107,5.035761833190918,3.2950215339660645,0.9879055082977946,de
62,zwanen,7.074612140655518,5.864369869232178,3.699820041656494,1.2063720908486621,","
63,.,1.6518415212631226,2.8198647499084473,6.602945327758789,0.5857874996723701,Ċ
64,</s>,0.00016368775686714798,0.001931079663336277,11.648469924926758,0.08476489084057197,De
65,<s>,,,,,de
66,Zij,8.973867416381836,8.049545288085938,4.4260969161987305,1.114829110864682,waren
67,lieten,5.4505791664123535,4.498661518096924,5.39132833480835,1.2116001936322875,zich
68,een,3.1171369552612305,3.667572259902954,4.194863796234131,0.8499183477147664,paar
69,eigenaardig,7.905367374420166,7.075464248657227,2.059941530227661,1.1172930986006235,soort
70,geluid,3.394508123397827,6.3523478507995605,5.125849723815918,0.5343706300609098,horen
71,horen,1.5481317043304443,3.9929308891296387,1.030173420906067,0.3877181316974658,.
72,",",1.8314558267593384,2.586430549621582,3.367478370666504,0.7081016836223563,maar
73,spreidden,12.106487691402435,0.9986087083816528,13.044039726257324,12.123354813340486,zich
74,hun,2.282109260559082,2.653597831726074,5.388532638549805,0.8600056999122012,vleugels
75,prachtige,7.660806179046631,3.102895736694336,0.5296027660369873,2.468921558804311,vleugels
76,lange,5.308703422546387,4.078608989715576,1.0790826082229614,1.3015965580256792,staart
77,vleugels,2.0401113033294678,3.725236654281616,3.9361300468444824,0.5476460941037551,en
78,uit,3.0461816787719727,3.1237449645996094,1.9715948104858398,0.9751697764360931,en
79,en,1.5954406261444092,2.985360622406006,6.66050910949707,0.5344214076417301,vlogen
80,trokken,3.831493616104126,5.661195755004883,2.8558340072631836,0.6767993515710572,zich
81,uit,5.491133213043213,4.43751335144043,1.3490698337554932,1.2374347473818361,de
82,de,1.6142468452453613,3.4429941177368164,5.77791690826416,0.4688497249906585,lucht
83,koude,7.301521301269531,5.056138038635254,1.673790454864502,1.4440905777248811,lucht
84,streken,7.55287504196167,3.769592761993408,4.088728904724121,2.0036315641606905,van
85,naar,4.1360368728637695,2.969302177429199,4.780525207519531,1.3929322870212963,de
86,warmere,12.334649547934532,0.9702932834625244,10.535743713378906,12.712289941777106,streken
87,landen,3.053765058517456,2.360733985900879,5.505661487579346,1.2935659319328645,.
88,.,0.5453183650970459,2.0294947624206543,7.056329250335693,0.2686966111933318,
89,</s>,0.00011277834710199386,0.0013610657770186663,12.2095365524292,0.0828603209383665,De
90,<s>,,,,,de
91,Zij,9.02820873260498,8.031778335571289,4.2179484367370605,1.1240609931452767,waren
92,stegen,7.472634792327881,5.287508964538574,4.031169414520264,1.413261867250564,op
93,zo,5.22557258605957,4.555753707885742,2.81435489654541,1.147027017069516,hoog
94,hoog,1.500412106513977,4.099431037902832,3.5872068405151367,0.3660049632842588,als
95,",",2.745008707046509,2.688356399536133,2.428309917449951,1.0210732131796778,dat
96,zo,2.5865414142608643,4.622763633728027,2.9998371601104736,0.5595227485544071,hoog
97,hoog,2.160688638687134,4.668442726135254,6.158767223358154,0.46282856306472214,","
98,",",1.2852939367294312,2.8373327255249023,2.419499158859253,0.45299373075523025,dat
99,dat,1.0483880043029785,2.842485189437866,3.3587546348571777,0.3688279566762876,ze
100,het,2.1719417572021484,2.9139153957366943,3.931509494781494,0.7453688464599499,water
101,het,5.102742671966553,6.6179094314575195,0.0034223548136651516,0.7710505447099677,water
102,lelijke,8.316312789916992,6.596662998199463,5.624188423156738,1.260684802632316,eend
103,jonge,8.977621078491211,0.848691999912262,0.9988040924072266,10.57818511240747,eend
104,eendje,0.8565467894077301,0.9334492683410645,2.7984108924865723,0.9176147204335955,zich
105,wonderlijk,10.89411735534668,5.361793041229248,2.923386573791504,2.0318048965293682,genoeg
106,te,6.778499126434326,5.915438652038574,5.584491729736328,1.1458996576861338,zien
107,moede,9.721922397613525,4.014457702636719,2.2104063034057617,2.421727445584521,.
108,werd,3.9545929431915283,3.4622390270233154,0.3981815576553345,1.1422067951765646,.
109,.,0.5220471024513245,1.9258322715759277,8.037397384643555,0.27107610052880055,
110,</s>,0.0001847318490035832,0.0020985309965908527,11.717724800109863,0.0880291257568687,De
111,<s>,,,,,de
112,Het,5.8310089111328125,8.036762237548828,3.715324878692627,0.7255420452641437,was
113,draaide,9.172954559326172,4.9332451820373535,6.373284339904785,1.8594159059286577,zich
114,zich,0.7120348811149597,3.230639934539795,1.2250691652297974,0.22040056940495573,om
115,als,3.592059373855591,4.701397895812988,3.5340096950531006,0.7640407073510281,een
116,een,0.15686726570129395,1.386126160621643,3.0656661987304688,0.11316954412789013,reusachtige
117,tol,9.165221214294434,7.209096908569336,7.034418106079102,1.2713411028501898,ken
118,in,3.6628501415252686,4.892569541931152,4.720573902130127,0.7486557135536392,de
119,het,1.8549195528030396,2.8771982192993164,4.926623344421387,0.6446964760233891,water
120,water,2.4274306297302246,5.70625114440918,5.875553607940674,0.4253984916364137,.
121,rond,4.42267370223999,3.0400891304016113,1.084968090057373,1.4547842226111747,.
122,",",1.8430240154266357,3.3528995513916016,2.275176763534546,0.5496806531712826,maar
123,strekte,8.58051586151123,5.420954704284668,3.8758060932159424,1.5828421983916001,zich
124,zijn,2.961073875427246,1.8565332889556885,5.433257102966309,1.5949479026540205,kop
125,kop,1.9310516119003296,3.893864154815674,5.363666534423828,0.49592166935565346,uit
126,hoog,5.065301418304443,3.912415027618408,1.2798142433166504,1.294673847878513,en
127,in,2.698497772216797,2.7638235092163086,6.827800750732422,0.976363998358913,de
128,de,0.46380001306533813,1.5586031675338745,6.629550457000732,0.29757415019192685,lucht
129,lucht,0.17657139897346497,1.1873257160186768,8.535324096679688,0.148713530408102,en
130,naar,4.396560192108154,2.0564401149749756,6.885650634765625,2.1379471058225565,beneden
131,de,1.9649808406829834,2.733325481414795,5.732072353363037,0.7188974946612984,hemel
132,zwanen,8.858357429504395,5.252427101135254,7.220452308654785,1.6865264874575334,.
133,uit,4.047537326812744,2.9262197017669678,0.26272663474082947,1.3831966630423136,en
134,en,0.9504023790359497,1.7333166599273682,7.111448287963867,0.5483143392135715,begon
135,gaf,5.040724754333496,6.013486385345459,2.8594460487365723,0.8382366619499579,een
136,zulk,11.453540802001953,4.146125316619873,1.7836073637008667,2.762468552527845,een
137,een,0.3705305755138397,2.629680633544922,2.0157198905944824,0.14090326056603636,geluid
138,luiden,9.405939102172852,7.165075778961182,3.164996385574341,1.3127480284006932,van
139,en,3.154979944229126,5.07327938079834,2.5668041706085205,0.6218817666873006,zo
140,zonderlingen,13.030972957611084,5.813260555267334,3.1725234985351562,2.241594512016816,.
141,schreeuw,9.46898078918457,6.159477233886719,2.645007610321045,1.5373026686567535,.
142,",",3.051788330078125,3.742094039916992,3.057363748550415,0.8155295664739148,dat
143,dat,2.4152262210845947,5.31848669052124,2.3911638259887695,0.4541190683788079,ze
144,het,1.7658047676086426,3.4479267597198486,3.4886879920959473,0.512135231014048,dier
145,er,4.644878387451172,6.449407577514648,1.1486859321594238,0.7202023335670666,een
146,zelf,6.673928260803223,5.505705833435059,0.30392688512802124,1.2121839529227627,een
147,van,4.662629127502441,5.387447834014893,1.893186330795288,0.8654615823960018,de
148,schrikte,12.087811470031738,1.583280324935913,8.59996223449707,7.634662845015155,.
149,.,0.8695974349975586,3.366138458251953,7.386974811553955,0.25833679920853386,Ċ
150,</s>,0.00015224184608086944,0.001706112059764564,11.795724868774414,0.08923320435462964,De
151,<s>,,,,,de
152,Oh,9.475350379943848,8.05553150177002,3.392256736755371,1.176253904272096,","
153,",",0.7879647016525269,3.2395095825195312,2.7984824180603027,0.2432357989938979,wat
154,het,2.987870216369629,4.694571495056152,3.9087841510772705,0.6364521702387856,was
155,kon,5.313180923461914,4.300638198852539,4.45051383972168,1.2354401086051678,niet
156,die,5.722519874572754,4.290085315704346,5.61030912399292,1.3338941893823926,vogels
157,mooie,4.666038513183594,6.497220039367676,1.1663413047790527,0.7181592257783074,eend
158,gelukkige,11.407550811767578,4.947258949279785,0.5165117979049683,2.305832568846689,eend
159,vogels,4.178660869598389,5.738607406616211,4.213228702545166,0.7281663604972675,niet
160,niet,1.7845717668533325,4.631915092468262,1.9238605499267578,0.3852773056559565,meer
161,vergeten,5.6059136390686035,4.903237342834473,1.7358043193817139,1.1433086442900857,.
162,.,0.8431130051612854,2.234928846359253,5.695707321166992,0.3772437796105834,Ċ
163,</s>,0.00044671737123280764,0.004527694080024958,10.575948715209961,0.09866332913339083,De
164,<s>,,,,,de
165,En,6.201000690460205,8.06396198272705,2.4888877868652344,0.7689769252065801,dat
166,zodra,6.734676837921143,4.582761764526367,1.5827741622924805,1.4695673011091333,ze
167,deze,5.448812484741211,2.70511531829834,5.392330646514893,2.0142625520929,vogels
168,niet,5.943538188934326,6.250547409057617,3.2560901641845703,0.9508828267299586,meer
169,meer,1.983208417892456,5.647167205810547,0.4906429052352905,0.35118641712111354,in
170,te,3.6880671977996826,5.912120819091797,3.7347567081451416,0.6238145854343743,zien
171,zien,1.8221240043640137,5.031998157501221,7.007411003112793,0.3621074466507437,was
172,waren,1.8631715774536133,3.0703444480895996,2.3289103507995605,0.6068281943457184,","
173,",",0.39298033714294434,2.242117166519165,2.7597227096557617,0.175271989801067,was
174,dook,6.188790798187256,5.759227752685547,3.874164342880249,1.074586917543138,het
175,het,1.5974161624908447,3.053948163986206,6.026238441467285,0.523065905744057,beest
176,onder,6.689977169036865,5.775853157043457,3.6264102458953857,1.1582664910513982,de
177,tot,7.3373188972473145,3.3139452934265137,2.481905698776245,2.214073633563444,de
178,op,2.6884841918945312,4.447265148162842,1.0422343015670776,0.6045252761700389,de
179,de,1.2188169956207275,3.351729393005371,4.519042015075684,0.36363824542764167,grond
180,grond,1.656956672668457,5.932762622833252,7.355838298797607,0.27928922460025213,.
181,.,0.7469146251678467,2.253100633621216,7.559521675109863,0.3315052217474169,Ċ
182,</s>,0.0003923351177945733,0.004101257771253586,11.06374740600586,0.09566214553606384,De
183,<s>,,,,,de
184,En,6.19134521484375,8.075732231140137,2.6284756660461426,0.7666605377243485,toen
185,toen,2.1338231563568115,4.475614070892334,2.008460521697998,0.47676656712525184,de
186,het,3.015930414199829,5.032486438751221,4.009940147399902,0.5992923082666494,dier
187,weer,3.699709415435791,6.483860969543457,1.6779863834381104,0.5706028295200006,eens
188,boven,4.0156073570251465,5.476363182067871,2.361264944076538,0.7332616964072233,de
189,kwam,2.687607526779175,3.872772216796875,2.8479795455932617,0.6939751104189814,","
190,",",0.4842832684516907,2.845348358154297,1.7654656171798706,0.1702017494848443,was
191,was,2.5834100246429443,5.80586576461792,3.4403371810913086,0.44496551063697504,het
192,het,0.6796568632125854,2.382941246032715,3.5885138511657715,0.28521763360474167,stil
193,als,5.52985143661499,6.2690043449401855,2.1785426139831543,0.8820940507208649,een
194,buiten,9.416826248168945,2.647979736328125,4.948341369628906,3.5562304797796447,de
195,zichzelf,7.260345935821533,5.320098876953125,1.632277488708496,1.3647013154724688,een
196,.,2.604084014892578,5.497116565704346,7.28462028503418,0.47371817274879213,Ċ
197,</s>,0.0003419507120270282,0.003700848435983062,11.236169815063477,0.0923979238658541,De
198,<s>,,,,,de
199,Het,5.815433979034424,8.08344841003418,3.4077091217041016,0.7194248894835013,was
200,arme,5.736172676086426,5.108902931213379,2.7282371520996094,1.1227797343810697,eend
201,beest,2.6063835620880127,3.50836181640625,4.463188648223877,0.742906147792314,was
202,wist,6.152186393737793,5.096866130828857,3.2054076194763184,1.207052772393949,dat
203,niet,2.089841365814209,3.9741458892822266,2.5643715858459473,0.5258592472536676,wat
204,hoe,2.6695730686187744,3.0606791973114014,4.665765762329102,0.872215902589142,het
205,die,4.380184650421143,4.152052402496338,4.882563591003418,1.0549444529620207,vogels
206,vogels,2.66697096824646,6.281899452209473,2.7087717056274414,0.4245484966029553,zich
207,heetten,9.315415859222412,3.8936538696289062,5.150266647338867,2.3924612128171114,.
208,",",1.773942470550537,3.054065227508545,2.578364372253418,0.5808462944970202,maar
209,en,2.540951728820801,4.722944259643555,0.7968951463699341,0.5380016339664718,hij
210,ook,5.151709079742432,5.167927265167236,2.5706019401550293,0.9968617620580463,niet
211,niet,0.5378108024597168,2.609518051147461,2.7801458835601807,0.20609583529158954,eens
212,",",4.225815773010254,4.513995170593262,2.071481943130493,0.9361586827871743,zoals
213,waar,6.259861469268799,4.52119255065918,2.5153515338897705,1.3845598034430375,ze
214,zij,3.0724611282348633,4.015242576599121,1.884277105331421,0.7651993795197335,zich
215,naartoe,7.715100288391113,5.228255271911621,3.6906614303588867,1.4756548575276853,gingen
216,vlogen.,6.31945013999939,1.9690051078796387,7.259730339050293,3.2094635583777698,Ċ
217,</s>,0.0003346764715388417,0.0036450589541345835,11.247373580932617,0.09181647697610455,De
218,<s>,,,,,de
219,Maar,6.834116458892822,8.08680534362793,2.190737247467041,0.8450947152175272,het
220,toch,4.372098922729492,4.501903057098389,3.33644700050354,0.9711668303998178,","
221,liep,5.550716400146484,5.106825828552246,4.468979358673096,1.0869210320650544,het
222,het,1.3262723684310913,3.043825149536133,4.377079963684082,0.43572554377284456,beest
223,er,4.862755298614502,6.071375846862793,1.0336084365844727,0.8009313574495951,niet
224,hoog,8.06987190246582,5.019965171813965,3.4726614952087402,1.6075553567137142,op
225,mee,7.249409198760986,3.2600090503692627,1.4267722368240356,2.223738979479165,.
226,",",1.6273493766784668,2.803340435028076,3.024777412414551,0.5805036578306867,en
227,zoals,4.445645809173584,5.449568748474121,1.9177719354629517,0.8157793789496397,een
228,het,2.5363175868988037,4.323060989379883,3.2157108783721924,0.5866948426426487,dier
229,nog,5.704077243804932,6.665287017822266,2.6694111824035645,0.85578868975227,altijd
230,nooit,3.21462082862854,4.2172675132751465,3.146789073944092,0.7622520550355253,eerder
231,ergens,6.351259231567383,3.7232370376586914,1.655749797821045,1.7058433742809156,anders
232,mee,4.995969772338867,3.8294012546539307,2.2380106449127197,1.304634703993787,.
233,gedaan,6.989346981048584,3.9470863342285156,0.5946128964424133,1.7707611106547276,.
234,had,1.943869948387146,3.0648584365844727,1.5434858798980713,0.6342446114912328,.
235,.,0.8739067316055298,3.0025596618652344,7.518613815307617,0.2910539106698869,Ċ
236,</s>,0.00035041748196817935,0.003821875201538205,11.061558723449707,0.09168731669394789,De
237,<s>,,,,,de
238,Het,5.801569938659668,8.08598518371582,3.434377670288086,0.7174846115651209,was
239,benijdde,15.48075246810913,5.4021711349487305,1.7729731798171997,2.8656538420188444,","
240,ze,4.054797172546387,5.739829063415527,0.44389042258262634,0.7064316946981606,niet
241,volstrekt,10.43050765991211,4.990925312042236,2.4750242233276367,2.0898945601820778,niet
242,niet,1.2720133066177368,4.700171947479248,2.9968395233154297,0.2706312281404792,.
243,.,1.5811744928359985,4.177010536193848,7.941349506378174,0.3785421365675528,Ċ
244,</s>,0.0007968142163008451,0.008135523647069931,10.0369873046875,0.09794258499731898,Ċ
245,<s>,,,,,de
246,Hoe,6.9747138023376465,8.092446327209473,3.1296510696411133,0.8618795257110768,kon
247,zou,4.02978515625,5.371172904968262,2.47116756439209,0.7502616705045008,het
248,het,1.4364440441131592,3.109805107116699,3.5752036571502686,0.46190806003434054,ook
249,hem,4.632739067077637,5.389243125915527,0.6655694842338562,0.8596270308904693,nu
250,ook,3.300522565841675,5.437251567840576,0.6114873886108398,0.6070203897430645,kunnen
251,in,3.775271415710449,5.045425891876221,3.154860258102417,0.7482562417157128,de
252,de,1.4499140977859497,4.09838342666626,5.00206184387207,0.35377707423664617,verte
253,gedachten,8.706791877746582,6.321917533874512,6.960076332092285,1.377239078348188,van
254,komen,4.975079536437988,3.4297852516174316,2.6524195671081543,1.4505513236118268,","
255,",",1.46100652217865,3.2661046981811523,2.2711715698242188,0.4473238481890259,dat
256,te,6.43324613571167,5.1063361167907715,5.923134803771973,1.259855596766872,zien
257,wensen,7.081239700317383,5.321422576904297,7.211090087890625,1.3307042614978433,over
258,zelf,8.745615005493164,3.0407047271728516,2.134540557861328,2.876180290489617,ook
259,zo,5.885375499725342,4.82693338394165,3.2397348880767822,1.2192783764749977,'
260,mooi,4.731385231018066,5.238191604614258,2.4362311363220215,0.9032478359230404,zijn
261,te,4.307504653930664,4.44561767578125,2.376980781555176,0.968932771119074,zien
262,zijn,2.8218884468078613,3.931762218475342,7.406888008117676,0.7177159477111342,","
263,?,1.6271121501922607,2.9228930473327637,6.503331184387207,0.5566786481212695,
264,</s>,0.0008778251358307898,0.008432615548372269,9.962308883666992,0.10409879719943294,Ċ
265,<s>,,,,,de
266,Het,5.815131664276123,8.10037899017334,3.4156553745269775,0.7178839004113912,was
267,zou,4.426014423370361,4.800086498260498,4.073851585388184,0.92206972207153,een
268,al,5.828962326049805,5.198348522186279,1.3347856998443604,1.1213104125612392,een
269,blij,8.899959564208984,5.340686798095703,2.8801913261413574,1.6664447665012654,zijn
270,geweest,5.71644401550293,1.942535400390625,0.16701850295066833,2.9427746924732534,zijn
271,zijn,0.16408850252628326,1.0026323795318604,3.3908557891845703,0.1636576933640403,als
272,als,1.495958924293518,2.8946962356567383,4.553981304168701,0.5167930596193007,hij
273,de,2.809713363647461,3.304631233215332,4.759703159332275,0.8502350687140583,vogels
274,eenden,4.252750396728516,6.92786169052124,4.17102575302124,0.6138619081479593,in
275,hem,4.977499008178711,5.515383720397949,0.8635419607162476,0.9024755593649922,niet
276,maar,5.42062520980835,6.001713752746582,1.6079893112182617,0.9031795638916789,een
277,in,3.9654853343963623,4.47963285446167,3.012047052383423,0.8852255225440581,de
278,haar,4.1132402420043945,3.672451972961426,4.2663373947143555,1.1200256047698622,eentje
279,midden,4.710864543914795,6.475865364074707,3.5126357078552246,0.7274494263034912,van
280,geduld,16.477890014648438,5.507819175720215,1.5793163776397705,2.991726759528875,hadden
281,hadden,1.4617432355880737,4.033735275268555,3.1834306716918945,0.36237956530024273,.
282,.,2.4622349739074707,4.928289413452148,8.010331153869629,0.4996124958056662,Ċ
283,</s>,0.0002773788874037564,0.0030785202980041504,11.238018035888672,0.09010136707027241,De
284,<s>,,,,,de
285,Dat,7.976323127746582,8.099555969238281,2.997927188873291,0.9847852348993289,was
286,arme,6.714121341705322,4.560987949371338,4.000123977661133,1.4720760975987144,beest
287,leelijke,13.607206344604492,5.282939910888672,7.5699615478515625,2.575688267163264,beest
288,beest.,4.833447217941284,4.081052303314209,5.724637985229492,1.1843629678590637,
289,</s>,0.0002511459169909358,0.002939203754067421,11.203445434570312,0.08544692304621182,Ċ
290,<s>,,,,,de
291,Het,5.799649715423584,8.11077880859375,3.464851140975952,0.7150546023124911,was
292,werd,4.384576797485352,4.889472961425781,3.707368850708008,0.8967381212814395,niet
293,winter,9.378098487854004,6.002612113952637,7.256890296936035,1.562336247923682,licht
294,.,4.217865943908691,5.652139186859131,7.08250617980957,0.746242405656776,Ċ
295,</s>,0.00019009728566743433,0.0022724142763763666,11.356487274169922,0.083654326433192,Ċ
296,<s>,,,,,de
297,Het,5.789778232574463,8.116109848022461,3.3209409713745117,0.7133686385461105,was
298,was,1.2169944047927856,5.041569709777832,3.762765884399414,0.24139196219631667,een
299,koud,6.198051452636719,5.09469747543335,3.9392929077148438,1.2165690862948675,en
300,.,1.7874679565429688,2.6828739643096924,7.7821125984191895,0.666251184484131,Ċ
301,</s>,0.00023779120238032192,0.00284233083948493,11.144706726074219,0.08366063481315672,De
302,<s>,,,,,de
303,Snerpend,21.451651096343994,6.175003528594971,2.0713305473327637,3.473949609422328,","
304,koud,7.548862457275391,5.94322395324707,1.1227960586547852,1.2701628807292518,.
305,.,0.9085401892662048,2.6907901763916016,6.528314590454102,0.337648099520184,Ċ
306,</s>,0.00032394411391578615,0.0037770899944007397,10.79171371459961,0.08576552700518379,De
307,<s>,,,,,de
308,Het,5.772665500640869,8.117505073547363,3.472475051879883,0.7111378986940632,was
309,eendje,7.455807577818632,0.48675310611724854,3.538583755493164,15.317431946746911,was
310,moest,4.920861721038818,5.331512928009033,3.3279666900634766,0.9229766086071246,zich
311,in,3.7763583660125732,5.455275535583496,2.401045799255371,0.6922397120695856,de
312,het,1.9998539686203003,3.9097301959991455,5.9552154541015625,0.511506899035326,voorjaar
313,water,3.201291799545288,5.407352447509766,4.8905229568481445,0.592025733595296,.
314,rondzwemmen,10.149850368499756,5.213059425354004,1.3799455165863037,1.94700454000877,.
315,om,4.491037368774414,3.2506487369537354,5.028135776519775,1.3815818724797309,de
316,te,2.8027026653289795,4.9301438331604,7.2648725509643555,0.568482940898774,gaan
317,maken,5.852065086364746,4.831295013427734,8.22273063659668,1.2112829107102674,.
318,dat,3.53271746635437,3.266448974609375,5.133583068847656,1.08151619505302,ze
319,dit,4.65586519241333,3.59869384765625,2.330573081970215,1.2937652908278354,alles
320,niet,3.2147624492645264,6.1016740798950195,1.8307077884674072,0.5268656449313066,zo
321,helemaal,4.847264289855957,5.252116680145264,1.3003525733947754,0.9229163373655078,niet
322,dichtvroor,22.493907928466797,0.29680171608924866,7.518330097198486,75.78766128731833,.
323,.,1.7577335834503174,4.656141757965088,6.1015706062316895,0.37750860579865897,
324,</s>,0.0003061763127334416,0.0036560138687491417,10.640745162963867,0.08374593853447167,Ċ
325,<s>,,,,,de
326,Maar,6.754209518432617,8.110200881958008,2.21466326713562,0.8328042198631682,het
327,met,5.493794918060303,4.462113380432129,2.547905206680298,1.231209171455043,een
328,iedere,6.77742862701416,5.117929935455322,5.468191623687744,1.3242519363272993,keer
329,nacht,4.308296203613281,5.593446254730225,5.094771862030029,0.7702400286710314,was
330,werd,3.4733316898345947,5.836818218231201,2.8182525634765625,0.5950727879421879,het
331,het,1.014159917831421,3.280550956726074,2.755689859390259,0.30914316869613045,weer
332,gat,7.808713436126709,6.439897537231445,2.528846502304077,1.2125524344108938,in
333,",",5.270500183105469,3.4783196449279785,2.120236396789551,1.5152431981893368,dat
334,waarin,6.1874680519104,5.090834617614746,1.7475461959838867,1.215413290092199,de
335,het,1.9354631900787354,4.0346903800964355,3.1901230812072754,0.4797055059358668,water
336,zwom,10.804789543151855,6.797039985656738,4.639891624450684,1.5896315993362342,","
337,",",0.5453546047210693,2.756453514099121,2.0211777687072754,0.19784647262564303,een
338,al,5.1096296310424805,6.474742412567139,2.2577686309814453,0.789163383723954,was
339,kleiner,10.426450729370117,5.212422847747803,2.444108247756958,2.0003079247254862,en
340,en,1.7670793533325195,3.0953292846679688,5.157984733581543,0.5708857413281868,groter
341,kleiner,3.3194799423217773,6.092052936553955,4.426430702209473,0.5448869169215529,werd
342,.,2.533303737640381,3.1041648387908936,7.179311275482178,0.8160983289235151,Ċ
343,</s>,0.00022682140115648508,0.002844329923391342,11.06307315826416,0.07974510948646989,Het
344,<s>,,,,,de
345,Het,5.76518440246582,8.108600616455078,3.4415502548217773,0.7109962218100028,was
346,vroor,9.11768939346075,0.49781790375709534,8.000269889831543,18.31531032662422,niet
347,",",3.1972153186798096,4.702432632446289,1.7886815071105957,0.6799066714149952,het
